ID,Expression,HalideResult,HalideTime
2186,( == ( / ( + ( * ( - ( max ( min ( * ( / ( + ( + v0 v1 ) num124 ) num125 ) num16 ) num204 ) numneg45 ) ( max ( min ( * ( / v1 num125 ) num16 ) num286 ) num37 ) ) num4 ) num682 ) num338 ) ( / ( + ( * ( - ( max ( min ( * ( / ( + ( + v0 v1 ) num124 ) num125 ) num16 ) num204 ) numneg45 ) ( max ( min ( * ( / v1 num125 ) num16 ) num286 ) num37 ) ) num4 ) num682 ) num338 ) ),1,300
2187,( != ( / ( + ( * v0 num64 ) num3544 ) num728 ) num0 ),0,426
2188,( == ( max ( + ( min ( - ( / ( + ( + v0 v1 ) num17 ) num2 ) ( / v1 num2 ) ) ( + v2 num5 ) ) num120 ) v3 ) ( max ( + ( min ( - ( / ( + ( + v0 v1 ) num17 ) num2 ) ( / v1 num2 ) ) ( + v2 num5 ) ) num120 ) v3 ) ),1,86
2189,( && ( && ( && ( && ( && ( && num1 ( <= ( + numneg4 v0 ) ( + numneg4 v0 ) ) ) ( >= ( + ( - ( - num6 num4 ) num1 ) v0 ) ( + ( - ( - num6 num4 ) num1 ) v0 ) ) ) ( <= ( + num0 ( - ( / v1 num32 ) num4 ) ) ( - ( + num0 ( / v1 num32 ) ) num4 ) ) ) ( >= ( + num3 ( + ( + ( / v1 num32 ) ( * ( / ( - v2 num1 ) num4 ) num4 ) ) num1 ) ) ( + ( + ( - ( + num4 num0 ) num1 ) ( + ( / v1 num32 ) ( * ( / ( - v2 num1 ) num4 ) num4 ) ) ) ( - ( - num6 num4 ) num1 ) ) ) ) ( <= v3 v3 ) ) ( >= v3 v3 ) ),1,193
2190,( == ( max ( min ( max ( / ( + ( - v0 ( + ( * v1 num32 ) v2 ) ) num43 ) num4 ) num0 ) ( + v3 num8 ) ) ( + ( min ( + ( / ( - ( min ( + ( + v4 v0 ) num8 ) v5 ) v2 ) num4 ) ( * v1 numneg8 ) ) v3 ) num8 ) ) ( max ( min ( max ( / ( + ( - v0 ( + ( * v1 num32 ) v2 ) ) num43 ) num4 ) num0 ) ( + v3 num8 ) ) ( + ( min ( + ( / ( - ( min ( + ( + v4 v0 ) num8 ) v5 ) v2 ) num4 ) ( * v1 numneg8 ) ) v3 ) num8 ) ) ),1,135
2191,( == ( min ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) ( + v2 num63 ) ) ( min ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) ( + v2 num63 ) ) ),1,63
2192,( == ( + ( + ( * ( min ( * ( + ( * v0 num2 ) v1 ) num64 ) num186 ) num8 ) v2 ) num506 ) ( + ( + ( * ( min ( * ( + ( * v0 num2 ) v1 ) num64 ) num186 ) num8 ) v2 ) num506 ) ),1,81
2193,( == ( + ( * v0 num8 ) ( * v1 num17 ) ) ( + ( * v0 num8 ) ( * v1 num17 ) ) ),1,43
2194,( == ( + ( min ( * v0 num512 ) num505 ) ( + ( min ( * v1 num1000 ) ( - v2 num1000 ) ) v3 ) ) ( + ( min ( * v0 num512 ) num505 ) ( + ( min ( * v1 num1000 ) ( - v2 num1000 ) ) v3 ) ) ),1,55
2195,( == ( / ( + ( - ( / ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) num8 ) ( / ( max ( min ( / v1 num8 ) num249 ) num0 ) num8 ) ) num18 ) num17 ) ( / ( + ( - ( / ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) num8 ) ( / ( max ( min ( / v1 num8 ) num249 ) num0 ) num8 ) ) num18 ) num17 ) ),1,128
2196,( == ( * ( / ( * ( % v0 ( + ( / v1 num32 ) num1 ) ) numneg32 ) num16 ) num16 ) ( * ( % v0 ( + ( / v1 num32 ) num1 ) ) numneg32 ) ),1,83
2197,( == ( min ( max ( / ( - num152 ( * ( / v0 num125 ) num64 ) ) num122 ) num0 ) ( / ( + ( * v1 num64 ) num193 ) num122 ) ) ( min ( max ( / ( - num152 ( * ( / v0 num125 ) num64 ) ) num122 ) num0 ) ( / ( + ( * v1 num64 ) num193 ) num122 ) ) ),1,88
2198,( == ( + ( / ( - ( max ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) ( min ( / v1 num8 ) num0 ) ) num126 ) num1 ) ( + ( / ( - ( max ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) ( min ( / v1 num8 ) num0 ) ) num126 ) num1 ) ),1,163
2199,( == ( - v0 ( * ( + ( * v1 num64 ) ( + ( * v2 num8 ) v3 ) ) num4 ) ) ( - v0 ( * ( + ( * v1 num64 ) ( + ( * v2 num8 ) v3 ) ) num4 ) ) ),1,47
2200,( != ( / ( + v0 num512 ) num503 ) num0 ),0,340
2201,( != ( / ( + ( * v0 num8 ) num35 ) num23 ) num0 ),0,422
2202,( == ( - v0 num28 ) ( - ( + ( - v0 num28 ) num8 ) num1 ) ),0,33
2203,( == ( min ( * v0 num8 ) ( - ( * ( + ( * v1 num2 ) v2 ) num4 ) num57 ) ) ( min ( * v0 num8 ) ( - ( * ( + ( * v1 num2 ) v2 ) num4 ) num57 ) ) ),1,52
2204,( == ( / ( + ( * ( - ( / ( + ( + v0 v1 ) num47 ) num8 ) ( / v1 num8 ) ) num8 ) num819 ) num716 ) ( / ( + ( * ( - ( / ( + ( + v0 v1 ) num47 ) num8 ) ( / v1 num8 ) ) num8 ) num819 ) num716 ) ),1,78
2205,( == ( + ( * v0 num32 ) ( + ( - ( * v1 num64 ) ( min ( + ( * ( / ( + ( min ( - v2 v3 ) ( + ( * v1 num64 ) num54 ) ) num13 ) num4 ) num4 ) v3 ) ( + ( min ( + ( + ( * v1 num64 ) v3 ) num54 ) v2 ) num10 ) ) ) v3 ) ) ( + ( * v0 num32 ) ( + ( - ( * v1 num64 ) ( min ( + ( * ( / ( + ( min ( - v2 v3 ) ( + ( * v1 num64 ) num54 ) ) num13 ) num4 ) num4 ) v3 ) ( + ( min ( + ( + ( * v1 num64 ) v3 ) num54 ) v2 ) num10 ) ) ) v3 ) ) ),1,110
2206,( == ( + ( * ( min ( + v0 num19 ) v1 ) numneg8 ) ( + ( * ( + ( * v2 num3 ) v3 ) num4 ) ( + ( * v0 num8 ) ( * v4 num84 ) ) ) ) ( + ( * ( min ( + v0 num19 ) v1 ) numneg8 ) ( + ( * ( + ( * v2 num3 ) v3 ) num4 ) ( + ( * v0 num8 ) ( * v4 num84 ) ) ) ) ),1,84
2207,( == ( + ( min ( * ( / v0 num32 ) num32 ) num36 ) ( * v1 num131 ) ) ( + ( min ( * ( / v0 num32 ) num32 ) num36 ) ( * v1 num131 ) ) ),1,48
2208,( == ( min ( + ( + ( max ( min ( * ( / v0 num8 ) num8 ) num2082 ) num83 ) ( * v1 num4 ) ) num1 ) v2 ) ( min ( + ( + ( max ( min ( * ( / v0 num8 ) num8 ) num2082 ) num83 ) ( * v1 num4 ) ) num1 ) v2 ) ),1,80
2209,( == ( max ( / ( + v0 num36 ) num8 ) ( * ( / ( + v0 num68 ) num64 ) num8 ) ) ( max ( / ( + v0 num36 ) num8 ) ( * ( / ( + v0 num68 ) num64 ) num8 ) ) ),1,47
2210,( == ( / ( + ( min v0 num127 ) num15 ) num4 ) ( / ( + ( min v0 num127 ) num15 ) num4 ) ),1,86
2211,( == ( + ( * v0 num8 ) ( + ( * ( / ( + ( * ( min ( + ( * v1 numneg16 ) ( - ( max v2 num0 ) v0 ) ) num15 ) num8 ) num11 ) num12 ) num12 ) ( * v1 num128 ) ) ) ( + ( * v0 num8 ) ( + ( * ( / ( + ( * ( min ( + ( * v1 numneg16 ) ( - ( max v2 num0 ) v0 ) ) num15 ) num8 ) num11 ) num12 ) num12 ) ( * v1 num128 ) ) ) ),1,90
2212,( == ( + ( * v0 num34 ) ( + ( max ( min ( / v1 num2 ) num999 ) num0 ) ( * v2 num64 ) ) ) ( + ( * v0 num34 ) ( + ( max ( min ( / v1 num2 ) num999 ) num0 ) ( * v2 num64 ) ) ) ),1,68
2213,( != ( / ( + ( - v0 v1 ) num96 ) num65 ) num0 ),0,465
2214,( == ( + ( * v0 num8 ) ( + ( min ( + ( * v1 num128 ) num111 ) v2 ) v3 ) ) ( + ( * v0 num8 ) ( + ( min ( + ( * v1 num128 ) num111 ) v2 ) v3 ) ) ),1,868
2215,( == ( - ( - ( max ( min ( * ( / ( + ( + v0 v1 ) num62 ) num63 ) num8 ) num243 ) numneg6 ) ( * ( / v2 num4 ) num63 ) ) ( max ( min ( * ( / v1 num63 ) num8 ) num258 ) num9 ) ) ( - ( - ( max ( min ( * ( / ( + ( + v0 v1 ) num62 ) num63 ) num8 ) num243 ) numneg6 ) ( * ( / v2 num4 ) num63 ) ) ( max ( min ( * ( / v1 num63 ) num8 ) num258 ) num9 ) ) ),1,111
2216,( == ( min ( * ( min ( / ( + ( + v0 v1 ) num15 ) num4 ) ( + v2 num251 ) ) num4 ) ( + ( * ( + ( * v3 num64 ) v2 ) num4 ) num245 ) ) ( min ( * ( min ( / ( + ( + v0 v1 ) num15 ) num4 ) ( + v2 num251 ) ) num4 ) ( + ( * ( + ( * v3 num64 ) v2 ) num4 ) num245 ) ) ),1,67
2217,( == ( min ( + ( * v0 num42 ) v1 ) ( + v2 num102 ) ) ( min ( + ( * v0 num42 ) v1 ) ( + v2 num102 ) ) ),1,50
2218,( == ( / ( + ( - ( / ( + ( + v0 v1 ) num249 ) num250 ) ( / v1 num250 ) ) num6 ) num5 ) ( / ( + ( - ( / ( + ( + v0 v1 ) num249 ) num250 ) ( / v1 num250 ) ) num6 ) num5 ) ),1,74
2219,( == ( min ( max ( - ( / ( - v0 num1 ) num4 ) ( * v1 num2 ) ) numneg1 ) ( + ( * ( - v2 v1 ) num2 ) num1 ) ) ( min ( max ( - ( / ( - v0 num1 ) num4 ) ( * v1 num2 ) ) numneg1 ) ( + ( * ( - v2 v1 ) num2 ) num1 ) ) ),1,88
2220,( == ( min ( max ( / ( max ( + v0 num31 ) v1 ) num32 ) num0 ) ( + ( / v1 num32 ) v2 ) ) ( min ( max ( / ( max ( + v0 num31 ) v1 ) num32 ) num0 ) ( + ( / v1 num32 ) v2 ) ) ),1,81
2221,( >= ( - ( + v0 v1 ) num3 ) ( + ( + ( - v0 num1 ) v1 ) num1 ) ),0,66
2222,( == ( min ( + ( * v0 num4 ) ( + ( max ( * v1 num16 ) numneg2 ) ( * v2 num4 ) ) ) ( + ( * ( + ( * v1 num4 ) v2 ) num4 ) num12 ) ) ( min ( + ( * v0 num4 ) ( + ( max ( * v1 num16 ) numneg2 ) ( * v2 num4 ) ) ) ( + ( * ( + ( * v1 num4 ) v2 ) num4 ) num12 ) ) ),1,93
2223,( == ( + ( * v0 num64 ) ( + ( * ( / ( - ( - ( min ( + ( + ( min ( * v0 num64 ) num936 ) v1 ) num64 ) ( + ( * v2 numneg1000 ) ( + v3 v1 ) ) ) ( * v0 num64 ) ) v1 ) num12 ) num12 ) ( * v2 num1000 ) ) ) ( + ( * v0 num64 ) ( + ( * ( / ( - ( - ( min ( + ( + ( min ( * v0 num64 ) num936 ) v1 ) num64 ) ( + ( * v2 numneg1000 ) ( + v3 v1 ) ) ) ( * v0 num64 ) ) v1 ) num12 ) num12 ) ( * v2 num1000 ) ) ) ),1,109
2224,( == ( + ( * v0 num64 ) ( + ( min ( * v1 num128 ) num127 ) v2 ) ) ( + ( * v0 num64 ) ( + ( min ( * v1 num128 ) num127 ) v2 ) ) ),1,41
2225,( == ( + ( * v0 num4 ) ( + ( max ( min ( + v1 v2 ) num1937 ) numneg62 ) ( * v3 num4 ) ) ) ( + ( * v0 num4 ) ( + ( max ( min ( + v1 v2 ) num1937 ) numneg62 ) ( * v3 num4 ) ) ) ),1,90
2226,( == ( + ( * v0 num125 ) ( + ( * v1 num500 ) v2 ) ) ( + ( * v0 num125 ) ( + ( * v1 num500 ) v2 ) ) ),1,58
2227,( == ( min ( + ( max ( min v0 num999 ) num0 ) num128 ) v1 ) ( min ( + ( max ( min v0 num999 ) num0 ) num128 ) v1 ) ),1,52
2228,( == ( - ( max ( min ( / ( + v0 v1 ) num16 ) num90 ) numneg34 ) ( + ( max ( min ( / ( + v0 v1 ) num16 ) num126 ) num2 ) ( * ( + ( * v2 num3 ) v3 ) num4 ) ) ) ( - ( max ( min ( / ( + v0 v1 ) num16 ) num90 ) numneg34 ) ( + ( max ( min ( / ( + v0 v1 ) num16 ) num126 ) num2 ) ( * ( + ( * v2 num3 ) v3 ) num4 ) ) ) ),1,101
2229,( == ( min ( min ( + v0 num60 ) v1 ) ( + ( + ( * v2 num8 ) v0 ) num2 ) ) ( min ( min ( + v0 num60 ) v1 ) ( + ( + ( * v2 num8 ) v0 ) num2 ) ) ),1,58
2230,( <= ( + v0 num2 ) ( - ( - ( - v0 num1 ) num2 ) num1 ) ),0,41
2231,( == ( - ( max ( min ( * ( min ( / ( + ( + v0 v1 ) num499 ) num500 ) num3 ) num8 ) num22 ) numneg7 ) ( + ( * v2 num3 ) v3 ) ) ( - ( max ( min ( * ( min ( / ( + ( + v0 v1 ) num499 ) num500 ) num3 ) num8 ) num22 ) numneg7 ) ( + ( * v2 num3 ) v3 ) ) ),1,100
2232,( == ( + ( / ( - numneg1000 ( % ( + ( min ( * v0 num1000 ) ( - v1 num1000 ) ) v2 ) num8 ) ) num8 ) ( * ( + ( * v3 num2 ) v4 ) num4 ) ) ( + ( / ( - numneg1000 ( % ( + ( min ( * v0 num1000 ) ( - v1 num1000 ) ) v2 ) num8 ) ) num8 ) ( * ( + ( * v3 num2 ) v4 ) num4 ) ) ),1,74
2233,( && ( && ( && ( && ( && ( && num1 ( <= ( + ( * v0 num2 ) v1 ) ( + ( + ( * v0 num2 ) num0 ) v1 ) ) ) ( >= ( + ( + ( * v0 num2 ) v1 ) num1 ) ( + ( + ( * v0 num2 ) ( - ( + num2 num0 ) num1 ) ) v1 ) ) ) ( <= ( + ( + ( * v2 num5 ) v3 ) v4 ) ( + ( + ( * v2 num5 ) v3 ) v4 ) ) ) ( >= ( + ( + ( * v2 num5 ) v3 ) v4 ) ( + ( + ( * v2 num5 ) v3 ) v4 ) ) ) ( <= ( + ( * ( + ( * ( % v5 num2 ) num53 ) num0 ) num4 ) num0 ) ( * ( % v5 num2 ) num212 ) ) ) ( >= ( + ( * ( + ( * ( % v5 num2 ) num53 ) num52 ) num4 ) num3 ) ( + ( * ( % v5 num2 ) num212 ) num211 ) ) ),1,237
2234,( == ( + ( * ( min ( - ( * ( / ( + ( + v0 v1 ) num124 ) num125 ) num16 ) ( * v2 num139 ) ) ( + ( * ( / v1 num125 ) num16 ) num117 ) ) numneg2 ) ( + ( * ( + ( * ( / v1 num125 ) num2 ) v3 ) num16 ) ( + ( * v4 num8 ) v5 ) ) ) ( + ( * ( min ( - ( * ( / ( + ( + v0 v1 ) num124 ) num125 ) num16 ) ( * v2 num139 ) ) ( + ( * ( / v1 num125 ) num16 ) num117 ) ) numneg2 ) ( + ( * ( + ( * ( / v1 num125 ) num2 ) v3 ) num16 ) ( + ( * v4 num8 ) v5 ) ) ) ),1,116
2235,( == ( - ( / ( + ( + v0 v1 ) num39 ) num32 ) ( * v2 num12 ) ) ( - ( / ( + ( + v0 v1 ) num39 ) num32 ) ( * v2 num12 ) ) ),1,56
2236,( == ( - ( * ( + ( * v0 num3 ) v1 ) num8 ) num56 ) ( - ( + ( - ( * ( + ( * v0 num3 ) v1 ) num8 ) num56 ) num20 ) num1 ) ),0,65
2237,( == ( min ( * v0 num8 ) ( + v1 num16 ) ) ( min ( * v0 num8 ) ( + v1 num16 ) ) ),1,68
2238,( != ( / ( + v0 num263 ) num256 ) num0 ),0,338
2239,( == ( min ( * ( min ( / ( + ( + v0 v1 ) num3 ) num4 ) ( + v2 num250 ) ) num4 ) ( + ( * ( + ( * v3 num127 ) v2 ) num4 ) num497 ) ) ( min ( * ( min ( / ( + ( + v0 v1 ) num3 ) num4 ) ( + v2 num250 ) ) num4 ) ( + ( * ( + ( * v3 num127 ) v2 ) num4 ) num497 ) ) ),1,78
2240,( != ( / ( + v0 num26 ) num19 ) num0 ),0,364
2241,( == ( min ( max ( / ( + ( - v0 ( * ( max ( min ( * ( / v1 num63 ) num8 ) num285 ) num36 ) num8 ) ) num1304 ) num1004 ) num0 ) ( / ( + ( * v2 num8 ) num1005 ) num1004 ) ) ( min ( max ( / ( + ( - v0 ( * ( max ( min ( * ( / v1 num63 ) num8 ) num285 ) num36 ) num8 ) ) num1304 ) num1004 ) num0 ) ( / ( + ( * v2 num8 ) num1005 ) num1004 ) ) ),1,140
2242,( == ( + ( * v0 num126 ) ( + ( max ( min ( / v1 num2 ) num999 ) num0 ) ( * ( + ( * v2 num32 ) v3 ) num2 ) ) ) ( + ( * v0 num126 ) ( + ( max ( min ( / v1 num2 ) num999 ) num0 ) ( * ( + ( * v2 num32 ) v3 ) num2 ) ) ) ),1,75
2243,( == ( min ( * ( + ( * ( + ( * v0 num4 ) v1 ) num2 ) v2 ) num4 ) ( + ( * ( min ( + ( max v3 num249 ) num8 ) ( + ( min v4 num0 ) ( + ( min ( * v0 num4 ) num23 ) ( * v5 num16 ) ) ) ) num8 ) num32 ) ) ( min ( * ( + ( * ( + ( * v0 num4 ) v1 ) num2 ) v2 ) num4 ) ( + ( * ( min ( + ( max v3 num249 ) num8 ) ( + ( min v4 num0 ) ( + ( min ( * v0 num4 ) num23 ) ( * v5 num16 ) ) ) ) num8 ) num32 ) ) ),1,112
2244,( == ( min ( + ( / v0 num2 ) ( + ( * ( / ( + ( - ( - ( min ( + ( / v0 num2 ) ( * ( / ( + ( min ( + ( * v1 num64 ) num63 ) v2 ) num10 ) num4 ) num4 ) ) ( + ( min ( / ( + ( + v3 v0 ) num1 ) num2 ) ( + ( + ( / v0 num2 ) ( * v1 num64 ) ) num63 ) ) num7 ) ) ( * v1 num64 ) ) ( / v0 num2 ) ) num18 ) num15 ) num15 ) ( * v1 num64 ) ) ) ( + v4 num4 ) ) ( min ( + ( / v0 num2 ) ( + ( * ( / ( + ( - ( - ( min ( + ( / v0 num2 ) ( * ( / ( + ( min ( + ( * v1 num64 ) num63 ) v2 ) num10 ) num4 ) num4 ) ) ( + ( min ( / ( + ( + v3 v0 ) num1 ) num2 ) ( + ( + ( / v0 num2 ) ( * v1 num64 ) ) num63 ) ) num7 ) ) ( * v1 num64 ) ) ( / v0 num2 ) ) num18 ) num15 ) num15 ) ( * v1 num64 ) ) ) ( + v4 num4 ) ) ),1,159
2245,( >= ( - num0 ( max v0 num1 ) ) ( - ( + ( - num0 ( max v0 num1 ) ) ( + ( max v0 num1 ) num2 ) ) num1 ) ),0,69
2246,( == ( max ( min ( max ( / ( + ( - v0 ( * ( min ( / v1 num2 ) num2 ) num2 ) ) num7 ) num4 ) num0 ) ( + ( / v2 num2 ) num2 ) ) ( + ( min ( min ( / ( - ( min ( + v3 v0 ) ( + ( min ( * ( max ( + ( / v1 num2 ) v4 ) num999 ) num2 ) ( + ( + v3 v0 ) num1 ) ) num2 ) ) ( * ( min ( / v1 num2 ) num2 ) num2 ) ) num4 ) ( / ( + ( - ( max ( + ( / v1 num2 ) v4 ) num999 ) ( min ( / v1 num2 ) num2 ) ) num1 ) num2 ) ) ( + ( / v2 num2 ) num1 ) ) num1 ) ) ( max ( min ( max ( / ( + ( - v0 ( * ( min ( / v1 num2 ) num2 ) num2 ) ) num7 ) num4 ) num0 ) ( + ( / v2 num2 ) num2 ) ) ( + ( min ( min ( / ( - ( min ( + v3 v0 ) ( + ( min ( * ( max ( + ( / v1 num2 ) v4 ) num999 ) num2 ) ( + ( + v3 v0 ) num1 ) ) num2 ) ) ( * ( min ( / v1 num2 ) num2 ) num2 ) ) num4 ) ( / ( + ( - ( max ( + ( / v1 num2 ) v4 ) num999 ) ( min ( / v1 num2 ) num2 ) ) num1 ) num2 ) ) ( + ( / v2 num2 ) num1 ) ) num1 ) ) ),1,243
2247,( == ( - ( max ( * ( / ( + ( + v0 v1 ) num7 ) num8 ) num8 ) num1994 ) ( * v2 num126 ) ) ( - ( max ( * ( / ( + ( + v0 v1 ) num7 ) num8 ) num8 ) num1994 ) ( * v2 num126 ) ) ),1,70
2248,( == ( + ( * v0 num8 ) ( + ( * ( max ( min ( / ( + v1 v2 ) num63 ) num31 ) num0 ) num16 ) v3 ) ) ( + ( * v0 num8 ) ( + ( * ( max ( min ( / ( + v1 v2 ) num63 ) num31 ) num0 ) num16 ) v3 ) ) ),1,93
2249,( == ( + ( / ( - ( max ( / ( + ( + v0 v1 ) num3 ) num4 ) num499 ) ( min ( / v1 num4 ) num0 ) ) num64 ) num1 ) ( + ( / ( - ( max ( / ( + ( + v0 v1 ) num3 ) num4 ) num499 ) ( min ( / v1 num4 ) num0 ) ) num64 ) num1 ) ),1,103
2250,( == ( + ( max ( min ( * ( / v0 num16 ) num32 ) num4044 ) num45 ) ( * v1 num1991 ) ) ( + ( max ( min ( * ( / v0 num16 ) num32 ) num4044 ) num45 ) ( * v1 num1991 ) ) ),1,74
2251,( == ( min ( / ( + ( + v0 v1 ) num1 ) num2 ) ( + ( + ( min ( + ( * v2 num128 ) ( + ( / v1 num2 ) ( * v3 num253 ) ) ) ( + ( + ( min ( * v3 num253 ) num252 ) ( / v1 num2 ) ) num128 ) ) ( * v4 num501 ) ) num120 ) ) ( min ( / ( + ( + v0 v1 ) num1 ) num2 ) ( + ( + ( min ( + ( * v2 num128 ) ( + ( / v1 num2 ) ( * v3 num253 ) ) ) ( + ( + ( min ( * v3 num253 ) num252 ) ( / v1 num2 ) ) num128 ) ) ( * v4 num501 ) ) num120 ) ) ),1,92
2252,( == ( - ( * ( / ( + ( + v0 v1 ) num7 ) num8 ) num8 ) ( + ( * v2 num12 ) v3 ) ) ( - ( * ( / ( + ( + v0 v1 ) num7 ) num8 ) num8 ) ( + ( * v2 num12 ) v3 ) ) ),1,50
2253,( == ( - ( max ( min ( / ( + ( + v0 v1 ) num255 ) num32 ) num62 ) num0 ) ( * v2 num5 ) ) ( - ( max ( min ( / ( + ( + v0 v1 ) num255 ) num32 ) num62 ) num0 ) ( * v2 num5 ) ) ),1,60
2254,( == ( - ( * v0 num8 ) num24 ) ( - ( + ( - ( * v0 num8 ) num24 ) ( + ( * ( - v1 v0 ) num8 ) num6 ) ) num1 ) ),0,60
2255,( == ( - ( * v0 num4 ) ( / ( + ( + v1 v2 ) num188 ) num63 ) ) ( - ( * v0 num4 ) ( / ( + ( + v1 v2 ) num188 ) num63 ) ) ),1,41
2256,( == ( + ( min ( * v0 num2 ) num253 ) v1 ) ( + ( min ( * v0 num2 ) num253 ) v1 ) ),1,46
2257,( == ( min ( - num1 ( + ( * v0 num4000 ) ( + ( * ( + ( min ( - ( + v1 v2 ) ( * v3 num1000 ) ) ( + ( + ( * v4 num250 ) ( + ( * v0 num500 ) v2 ) ) num250 ) ) ( * v4 numneg250 ) ) numneg8 ) ( + ( * ( + ( * v5 num16 ) v6 ) num4 ) ( + ( * v7 num1004 ) ( * v2 num8 ) ) ) ) ) ) ( - num1003 ( * ( + ( * v5 num16 ) v6 ) num4 ) ) ) ( min ( - num1 ( + ( * v0 num4000 ) ( + ( * ( + ( min ( - ( + v1 v2 ) ( * v3 num1000 ) ) ( + ( + ( * v4 num250 ) ( + ( * v0 num500 ) v2 ) ) num250 ) ) ( * v4 numneg250 ) ) numneg8 ) ( + ( * ( + ( * v5 num16 ) v6 ) num4 ) ( + ( * v7 num1004 ) ( * v2 num8 ) ) ) ) ) ) ( - num1003 ( * ( + ( * v5 num16 ) v6 ) num4 ) ) ) ),1,162
2258,( == ( - v0 ( * ( + ( * v1 num4 ) ( + ( * v2 num2 ) v3 ) ) num4 ) ) ( - v0 ( * ( + ( * v1 num4 ) ( + ( * v2 num2 ) v3 ) ) num4 ) ) ),1,27
2259,( == ( min ( / ( + ( + v0 v1 ) num5 ) num2 ) ( + ( + ( / v1 num2 ) ( * v2 num252 ) ) num246 ) ) ( min ( / ( + ( + v0 v1 ) num5 ) num2 ) ( + ( + ( / v1 num2 ) ( * v2 num252 ) ) num246 ) ) ),1,76
2260,( == ( + ( * v0 num30 ) ( - ( max ( min v1 num288 ) num39 ) ( max ( min v1 num204 ) numneg45 ) ) ) ( + ( * v0 num30 ) ( - ( max ( min v1 num288 ) num39 ) ( max ( min v1 num204 ) numneg45 ) ) ) ),1,155
2261,( == ( / ( + ( - ( max ( min ( / ( - ( + v0 v1 ) num1 ) num8 ) num249 ) num0 ) ( max ( min ( / v1 num8 ) num249 ) num0 ) ) num5 ) num2 ) ( / ( + ( - ( max ( min ( / ( - ( + v0 v1 ) num1 ) num8 ) num249 ) num0 ) ( max ( min ( / v1 num8 ) num249 ) num0 ) ) num5 ) num2 ) ),1,268
2262,( == ( * v0 num149 ) ( - ( + ( * v0 num149 ) num149 ) num1 ) ),0,30
2263,( == ( - v0 num1 ) ( - ( + ( - v0 num1 ) num2 ) num1 ) ),0,21
2264,( == ( min ( / ( + ( + v0 v1 ) num7 ) num4 ) ( + ( + ( / v1 num4 ) ( * ( / v2 num32 ) num32 ) ) num31 ) ) ( min ( / ( + ( + v0 v1 ) num7 ) num4 ) ( + ( + ( / v1 num4 ) ( * ( / v2 num32 ) num32 ) ) num31 ) ) ),1,69
2265,( == ( min ( max ( max ( - ( + ( * v0 num126 ) v1 ) num11 ) v2 ) ( + v3 v2 ) ) ( + ( + ( min v4 num120 ) ( + ( * v0 num126 ) v1 ) ) num7 ) ) ( min ( max ( max ( - ( + ( * v0 num126 ) v1 ) num11 ) v2 ) ( + v3 v2 ) ) ( + ( + ( min v4 num120 ) ( + ( * v0 num126 ) v1 ) ) num7 ) ) ),1,91
2266,( == ( - ( + v0 v1 ) ( min ( + v1 v2 ) num2007 ) ) ( - ( + v0 v1 ) ( min ( + v1 v2 ) num2007 ) ) ),1,60
2267,( == ( + ( * ( - ( / ( - ( + v0 v1 ) num1 ) num500 ) ( / v1 num500 ) ) num2 ) num3 ) ( + ( * ( - ( / ( - ( + v0 v1 ) num1 ) num500 ) ( / v1 num500 ) ) num2 ) num3 ) ),1,163
2268,( == ( + ( * ( / v0 num250 ) num32 ) ( + ( * ( / ( + ( * ( min ( + ( * ( / v1 num5 ) numneg13 ) ( * v2 num4 ) ) num7 ) num8 ) num53 ) num55 ) num55 ) ( * ( / v1 num5 ) num104 ) ) ) ( + ( * ( / v0 num250 ) num32 ) ( + ( * ( / ( + ( * ( min ( + ( * ( / v1 num5 ) numneg13 ) ( * v2 num4 ) ) num7 ) num8 ) num53 ) num55 ) num55 ) ( * ( / v1 num5 ) num104 ) ) ) ),1,96
2269,( == ( * ( / ( * v0 num244 ) num4 ) num4 ) ( * v0 num244 ) ),1,42
2270,( == ( + ( max ( min ( / ( + v0 v1 ) num2 ) num1006 ) num7 ) ( * v2 num15 ) ) ( + ( max ( min ( / ( + v0 v1 ) num2 ) num1006 ) num7 ) ( * v2 num15 ) ) ),1,643
2271,( == ( + ( * v0 num2 ) ( - v1 v2 ) ) ( + ( * v0 num2 ) ( - v1 v2 ) ) ),1,73
2272,( == ( + ( max ( min ( * ( / v0 num63 ) num8 ) num285 ) num36 ) ( * v1 num84 ) ) ( + ( max ( min ( * ( / v0 num63 ) num8 ) num285 ) num36 ) ( * v1 num84 ) ) ),1,80
2273,( == ( min ( - ( - ( / ( - ( + v0 v1 ) num1 ) num8 ) ( / v1 num8 ) ) num31 ) v2 ) ( min ( - ( - ( / ( - ( + v0 v1 ) num1 ) num8 ) ( / v1 num8 ) ) num31 ) v2 ) ),1,75
